Trace,Date and Time,Trx Branch Code,Teller ID,Trx Code,Trx Reference Number,Company CMS Code,Destination Cyc,Amount,Customer Code,Invoice/Bill Number,Statement Ref No
201102092350,02-nov-2020 09:23:50,1,hub000102,O9_HUB01,201102000000011610,863,MMK,1000,-,-,1|hub000102|201102000000011610|O9_HUB01|863|02112020092350|MMK1000|-|-
3056,28-nov-2020 16:51:10,2,1743,O9_HUB05,201128000000014705,863,MMK,100,,,2|1743|201128000000014705|O9_HUB05|863|28112020165110|MMK100||
3062,28-nov-2020 16:51:14,2,1743,O9_HUB05,201128000000014711,863,MMK,100,,,2|1743|201128000000014711|O9_HUB05|863|28112020165114|MMK100||
3064,28-nov-2020 16:51:18,2,1743,O9_HUB05,201128000000014713,863,MMK,100,,,2|1743|201128000000014713|O9_HUB05|863|28112020165118|MMK100||
3067,28-nov-2020 16:51:19,2,1743,O9_HUB05,201128000000014716,863,MMK,100,,,2|1743|201128000000014716|O9_HUB05|863|28112020165119|MMK100||
3071,28-nov-2020 16:51:22,2,1743,O9_HUB05,201128000000014720,863,MMK,100,,,2|1743|201128000000014720|O9_HUB05|863|28112020165122|MMK100||
3074,28-nov-2020 16:51:32,2,1743,O9_HUB05,201128000000014723,863,MMK,100,,,2|1743|201128000000014723|O9_HUB05|863|28112020165132|MMK100||
3075,28-nov-2020 16:51:46,2,1743,O9_HUB05,201128000000014724,863,MMK,100,,,2|1743|201128000000014724|O9_HUB05|863|28112020165146|MMK100||
3077,28-nov-2020 16:51:47,2,1743,O9_HUB05,201128000000014726,863,MMK,100,,,2|1743|201128000000014726|O9_HUB05|863|28112020165147|MMK100||
3080,28-nov-2020 16:51:49,2,1743,O9_HUB05,201128000000014729,863,MMK,100,,,2|1743|201128000000014729|O9_HUB05|863|28112020165149|MMK100||
3081,28-nov-2020 16:51:51,2,1743,O9_HUB05,201128000000014730,863,MMK,100,,,2|1743|201128000000014730|O9_HUB05|863|28112020165151|MMK100||
3086,28-nov-2020 16:51:55,2,1743,O9_HUB05,201128000000014735,863,MMK,100,,,2|1743|201128000000014735|O9_HUB05|863|28112020165155|MMK100||
3091,28-nov-2020 16:52:02,2,1743,O9_HUB05,201128000000014740,863,MMK,100,,,2|1743|201128000000014740|O9_HUB05|863|28112020165202|MMK100||
3093,28-nov-2020 16:52:04,2,1743,O9_HUB05,201128000000014742,863,MMK,100,,,2|1743|201128000000014742|O9_HUB05|863|28112020165204|MMK100||
3095,28-nov-2020 16:52:11,2,1743,O9_HUB05,201128000000014744,863,MMK,100,,,2|1743|201128000000014744|O9_HUB05|863|28112020165211|MMK100||
3101,28-nov-2020 16:52:19,2,1743,O9_HUB05,201128000000014750,863,MMK,100,,,2|1743|201128000000014750|O9_HUB05|863|28112020165219|MMK100||
3107,28-nov-2020 16:52:23,2,1743,O9_HUB05,201128000000014756,863,MMK,100,,,2|1743|201128000000014756|O9_HUB05|863|28112020165223|MMK100||
3110,28-nov-2020 16:52:27,2,1743,O9_HUB05,201128000000014759,863,MMK,100,,,2|1743|201128000000014759|O9_HUB05|863|28112020165227|MMK100||
3114,28-nov-2020 16:52:35,2,1743,O9_HUB05,201128000000014763,863,MMK,100,,,2|1743|201128000000014763|O9_HUB05|863|28112020165235|MMK100||
3117,28-nov-2020 16:52:42,2,1743,O9_HUB05,201128000000014766,863,MMK,100,,,2|1743|201128000000014766|O9_HUB05|863|28112020165242|MMK100||
3128,28-nov-2020 16:52:46,2,1743,O9_HUB05,201128000000014777,863,MMK,100,,,2|1743|201128000000014777|O9_HUB05|863|28112020165246|MMK100||
3122,28-nov-2020 16:52:46,2,1743,O9_HUB05,201128000000014771,863,MMK,100,,,2|1743|201128000000014771|O9_HUB05|863|28112020165246|MMK100||
3129,28-nov-2020 16:52:53,2,1743,O9_HUB05,201128000000014778,863,MMK,100,,,2|1743|201128000000014778|O9_HUB05|863|28112020165253|MMK100||
3132,28-nov-2020 16:52:59,2,1743,O9_HUB05,201128000000014781,863,MMK,100,,,2|1743|201128000000014781|O9_HUB05|863|28112020165259|MMK100||
3134,28-nov-2020 16:53:01,2,1743,O9_HUB05,201128000000014783,863,MMK,100,,,2|1743|201128000000014783|O9_HUB05|863|28112020165301|MMK100||
3135,28-nov-2020 16:53:06,2,1743,O9_HUB05,201128000000014784,863,MMK,100,,,2|1743|201128000000014784|O9_HUB05|863|28112020165306|MMK100||
3137,28-nov-2020 16:53:09,2,1743,O9_HUB05,201128000000014786,863,MMK,100,,,2|1743|201128000000014786|O9_HUB05|863|28112020165309|MMK100||
3145,28-nov-2020 16:53:11,2,1743,O9_HUB05,201128000000014794,863,MMK,100,,,2|1743|201128000000014794|O9_HUB05|863|28112020165311|MMK100||
3151,28-nov-2020 16:53:24,2,1743,O9_HUB05,201128000000014800,863,MMK,100,,,2|1743|201128000000014800|O9_HUB05|863|28112020165324|MMK100||
3149,28-nov-2020 16:53:24,2,1743,O9_HUB05,201128000000014798,863,MMK,100,,,2|1743|201128000000014798|O9_HUB05|863|28112020165324|MMK100||
3153,28-nov-2020 16:53:32,2,1743,O9_HUB05,201128000000014802,863,MMK,100,,,2|1743|201128000000014802|O9_HUB05|863|28112020165332|MMK100||
3157,28-nov-2020 16:53:40,2,1743,O9_HUB05,201128000000014806,863,MMK,100,,,2|1743|201128000000014806|O9_HUB05|863|28112020165340|MMK100||
3160,28-nov-2020 16:53:44,2,1743,O9_HUB05,201128000000014809,863,MMK,100,,,2|1743|201128000000014809|O9_HUB05|863|28112020165344|MMK100||
3167,28-nov-2020 16:53:47,2,1743,O9_HUB05,201128000000014816,863,MMK,100,,,2|1743|201128000000014816|O9_HUB05|863|28112020165347|MMK100||
3169,28-nov-2020 16:53:52,2,1743,O9_HUB05,201128000000014818,863,MMK,100,,,2|1743|201128000000014818|O9_HUB05|863|28112020165352|MMK100||
3171,28-nov-2020 16:53:53,2,1743,O9_HUB05,201128000000014820,863,MMK,100,,,2|1743|201128000000014820|O9_HUB05|863|28112020165353|MMK100||
3173,28-nov-2020 16:54:00,2,1743,O9_HUB05,201128000000014822,863,MMK,100,,,2|1743|201128000000014822|O9_HUB05|863|28112020165400|MMK100||
3175,28-nov-2020 16:54:01,2,1743,O9_HUB05,201128000000014824,863,MMK,100,,,2|1743|201128000000014824|O9_HUB05|863|28112020165401|MMK100||
3178,28-nov-2020 16:54:09,2,1743,O9_HUB05,201128000000014827,863,MMK,100,,,2|1743|201128000000014827|O9_HUB05|863|28112020165409|MMK100||
3180,28-nov-2020 16:54:15,2,1743,O9_HUB05,201128000000014829,863,MMK,100,,,2|1743|201128000000014829|O9_HUB05|863|28112020165415|MMK100||
3186,28-nov-2020 16:54:18,2,1743,O9_HUB05,201128000000014835,863,MMK,100,,,2|1743|201128000000014835|O9_HUB05|863|28112020165418|MMK100||
3187,28-nov-2020 16:54:19,2,1743,O9_HUB05,201128000000014836,863,MMK,100,,,2|1743|201128000000014836|O9_HUB05|863|28112020165419|MMK100||
3189,28-nov-2020 16:54:21,2,1743,O9_HUB05,201128000000014838,863,MMK,100,,,2|1743|201128000000014838|O9_HUB05|863|28112020165421|MMK100||
3191,28-nov-2020 16:54:27,2,1743,O9_HUB05,201128000000014840,863,MMK,100,,,2|1743|201128000000014840|O9_HUB05|863|28112020165427|MMK100||
3192,28-nov-2020 16:54:31,2,1743,O9_HUB05,201128000000014842,863,MMK,100,,,2|1743|201128000000014842|O9_HUB05|863|28112020165431|MMK100||
3198,28-nov-2020 16:54:36,2,1743,O9_HUB05,201128000000014847,863,MMK,100,,,2|1743|201128000000014847|O9_HUB05|863|28112020165436|MMK100||
3199,28-nov-2020 16:54:40,2,1743,O9_HUB05,201128000000014848,863,MMK,100,,,2|1743|201128000000014848|O9_HUB05|863|28112020165440|MMK100||
3209,28-nov-2020 16:54:48,2,1743,O9_HUB05,201128000000014858,863,MMK,100,,,2|1743|201128000000014858|O9_HUB05|863|28112020165448|MMK100||
3211,28-nov-2020 16:54:55,2,1743,O9_HUB05,201128000000014860,863,MMK,100,,,2|1743|201128000000014860|O9_HUB05|863|28112020165455|MMK100||
3213,28-nov-2020 16:54:58,2,1743,O9_HUB05,201128000000014862,863,MMK,100,,,2|1743|201128000000014862|O9_HUB05|863|28112020165458|MMK100||
3217,28-nov-2020 16:55:04,2,1743,O9_HUB05,201128000000014868,863,MMK,100,,,2|1743|201128000000014868|O9_HUB05|863|28112020165504|MMK100||
3223,28-nov-2020 16:55:06,2,1743,O9_HUB05,201128000000014872,863,MMK,100,,,2|1743|201128000000014872|O9_HUB05|863|28112020165506|MMK100||
3224,28-nov-2020 16:55:10,2,1743,O9_HUB05,201128000000014873,863,MMK,100,,,2|1743|201128000000014873|O9_HUB05|863|28112020165510|MMK100||
3227,28-nov-2020 16:55:17,2,1743,O9_HUB05,201128000000014876,863,MMK,100,,,2|1743|201128000000014876|O9_HUB05|863|28112020165517|MMK100||
3231,28-nov-2020 16:55:22,2,1743,O9_HUB05,201128000000014880,863,MMK,100,,,2|1743|201128000000014880|O9_HUB05|863|28112020165522|MMK100||
3232,28-nov-2020 16:55:23,2,1743,O9_HUB05,201128000000014881,863,MMK,100,,,2|1743|201128000000014881|O9_HUB05|863|28112020165523|MMK100||
3233,28-nov-2020 16:55:26,2,1743,O9_HUB05,201128000000014882,863,MMK,100,,,2|1743|201128000000014882|O9_HUB05|863|28112020165526|MMK100||
3236,28-nov-2020 16:55:28,2,1743,O9_HUB05,201128000000014885,863,MMK,100,,,2|1743|201128000000014885|O9_HUB05|863|28112020165528|MMK100||
3240,28-nov-2020 16:55:30,2,1743,O9_HUB05,201128000000014889,863,MMK,100,,,2|1743|201128000000014889|O9_HUB05|863|28112020165530|MMK100||
3239,28-nov-2020 16:55:30,2,1743,O9_HUB05,201128000000014888,863,MMK,100,,,2|1743|201128000000014888|O9_HUB05|863|28112020165530|MMK100||
3243,28-nov-2020 16:55:33,2,1743,O9_HUB05,201128000000014892,863,MMK,100,,,2|1743|201128000000014892|O9_HUB05|863|28112020165533|MMK100||
3245,28-nov-2020 16:55:44,2,1743,O9_HUB05,201128000000014894,863,MMK,100,,,2|1743|201128000000014894|O9_HUB05|863|28112020165544|MMK100||
3250,28-nov-2020 16:55:48,2,1743,O9_HUB05,201128000000014899,863,MMK,100,,,2|1743|201128000000014899|O9_HUB05|863|28112020165548|MMK100||
3252,28-nov-2020 16:55:51,2,1743,O9_HUB05,201128000000014901,863,MMK,100,,,2|1743|201128000000014901|O9_HUB05|863|28112020165551|MMK100||
3253,28-nov-2020 16:55:56,2,1743,O9_HUB05,201128000000014902,863,MMK,100,,,2|1743|201128000000014902|O9_HUB05|863|28112020165556|MMK100||
3257,28-nov-2020 16:55:57,2,1743,O9_HUB05,201128000000014906,863,MMK,100,,,2|1743|201128000000014906|O9_HUB05|863|28112020165557|MMK100||
3262,28-nov-2020 16:55:59,2,1743,O9_HUB05,201128000000014911,863,MMK,100,,,2|1743|201128000000014911|O9_HUB05|863|28112020165559|MMK100||
3264,28-nov-2020 16:56:04,2,1743,O9_HUB05,201128000000014913,863,MMK,100,,,2|1743|201128000000014913|O9_HUB05|863|28112020165604|MMK100||
3266,28-nov-2020 16:56:12,2,1743,O9_HUB05,201128000000014915,863,MMK,100,,,2|1743|201128000000014915|O9_HUB05|863|28112020165612|MMK100||
3270,28-nov-2020 16:56:14,2,1743,O9_HUB05,201128000000014919,863,MMK,100,,,2|1743|201128000000014919|O9_HUB05|863|28112020165614|MMK100||
3271,28-nov-2020 16:56:15,2,1743,O9_HUB05,201128000000014920,863,MMK,100,,,2|1743|201128000000014920|O9_HUB05|863|28112020165615|MMK100||
3275,28-nov-2020 16:56:18,2,1743,O9_HUB05,201128000000014924,863,MMK,100,,,2|1743|201128000000014924|O9_HUB05|863|28112020165618|MMK100||
3278,28-nov-2020 16:56:20,2,1743,O9_HUB05,201128000000014927,863,MMK,100,,,2|1743|201128000000014927|O9_HUB05|863|28112020165620|MMK100||
3283,28-nov-2020 16:56:35,2,1743,O9_HUB05,201128000000014933,863,MMK,100,,,2|1743|201128000000014933|O9_HUB05|863|28112020165635|MMK100||
3281,28-nov-2020 16:56:35,2,1743,O9_HUB05,201128000000014930,863,MMK,100,,,2|1743|201128000000014930|O9_HUB05|863|28112020165635|MMK100||
3285,28-nov-2020 16:56:44,2,1743,O9_HUB05,201128000000014934,863,MMK,100,,,2|1743|201128000000014934|O9_HUB05|863|28112020165644|MMK100||
3289,28-nov-2020 16:56:47,2,1743,O9_HUB05,201128000000014938,863,MMK,100,,,2|1743|201128000000014938|O9_HUB05|863|28112020165647|MMK100||
3291,28-nov-2020 16:56:47,2,1743,O9_HUB05,201128000000014940,863,MMK,100,,,2|1743|201128000000014940|O9_HUB05|863|28112020165647|MMK100||
3294,28-nov-2020 16:56:48,2,1743,O9_HUB05,201128000000014943,863,MMK,100,,,2|1743|201128000000014943|O9_HUB05|863|28112020165648|MMK100||
3296,28-nov-2020 16:56:49,2,1743,O9_HUB05,201128000000014945,863,MMK,100,,,2|1743|201128000000014945|O9_HUB05|863|28112020165649|MMK100||
3300,28-nov-2020 16:56:57,2,1743,O9_HUB05,201128000000014949,863,MMK,100,,,2|1743|201128000000014949|O9_HUB05|863|28112020165657|MMK100||
3301,28-nov-2020 16:57:00,2,1743,O9_HUB05,201128000000014950,863,MMK,100,,,2|1743|201128000000014950|O9_HUB05|863|28112020165700|MMK100||
3303,28-nov-2020 16:57:01,2,1743,O9_HUB05,201128000000014952,863,MMK,100,,,2|1743|201128000000014952|O9_HUB05|863|28112020165701|MMK100||
3305,28-nov-2020 16:57:06,2,1743,O9_HUB05,201128000000014954,863,MMK,100,,,2|1743|201128000000014954|O9_HUB05|863|28112020165706|MMK100||
3308,28-nov-2020 16:57:08,2,1743,O9_HUB05,201128000000014957,863,MMK,100,,,2|1743|201128000000014957|O9_HUB05|863|28112020165708|MMK100||
3310,28-nov-2020 16:57:10,2,1743,O9_HUB05,201128000000014959,863,MMK,100,,,2|1743|201128000000014959|O9_HUB05|863|28112020165710|MMK100||
3315,28-nov-2020 16:57:12,2,1743,O9_HUB05,201128000000014964,863,MMK,100,,,2|1743|201128000000014964|O9_HUB05|863|28112020165712|MMK100||
3319,28-nov-2020 16:57:19,2,1743,O9_HUB05,201128000000014968,863,MMK,100,,,2|1743|201128000000014968|O9_HUB05|863|28112020165719|MMK100||
3321,28-nov-2020 16:57:24,2,1743,O9_HUB05,201128000000014970,863,MMK,100,,,2|1743|201128000000014970|O9_HUB05|863|28112020165724|MMK100||
3325,28-nov-2020 16:57:33,2,1743,O9_HUB05,201128000000014974,863,MMK,100,,,2|1743|201128000000014974|O9_HUB05|863|28112020165733|MMK100||
3332,28-nov-2020 16:57:35,2,1743,O9_HUB05,201128000000014981,863,MMK,100,,,2|1743|201128000000014981|O9_HUB05|863|28112020165735|MMK100||
3335,28-nov-2020 16:57:36,2,1743,O9_HUB05,201128000000014983,863,MMK,100,,,2|1743|201128000000014983|O9_HUB05|863|28112020165736|MMK100||
3338,28-nov-2020 16:57:39,2,1743,O9_HUB05,201128000000014987,863,MMK,100,,,2|1743|201128000000014987|O9_HUB05|863|28112020165739|MMK100||
3339,28-nov-2020 16:57:48,2,1743,O9_HUB05,201128000000014988,863,MMK,100,,,2|1743|201128000000014988|O9_HUB05|863|28112020165748|MMK100||
3343,28-nov-2020 16:57:55,2,1743,O9_HUB05,201128000000014992,863,MMK,100,,,2|1743|201128000000014992|O9_HUB05|863|28112020165755|MMK100||
3345,28-nov-2020 16:58:03,2,1743,O9_HUB05,201128000000014994,863,MMK,100,,,2|1743|201128000000014994|O9_HUB05|863|28112020165803|MMK100||
3352,28-nov-2020 16:58:04,2,1743,O9_HUB05,201128000000015001,863,MMK,100,,,2|1743|201128000000015001|O9_HUB05|863|28112020165804|MMK100||
3356,28-nov-2020 16:58:06,2,1743,O9_HUB05,201128000000015005,863,MMK,100,,,2|1743|201128000000015005|O9_HUB05|863|28112020165806|MMK100||
3357,28-nov-2020 16:58:08,2,1743,O9_HUB05,201128000000015006,863,MMK,100,,,2|1743|201128000000015006|O9_HUB05|863|28112020165808|MMK100||
3359,28-nov-2020 16:58:12,2,1743,O9_HUB05,201128000000015008,863,MMK,100,,,2|1743|201128000000015008|O9_HUB05|863|28112020165812|MMK100||
3361,28-nov-2020 16:58:22,2,1743,O9_HUB05,201128000000015010,863,MMK,100,,,2|1743|201128000000015010|O9_HUB05|863|28112020165822|MMK100||
3364,28-nov-2020 16:58:22,2,1743,O9_HUB05,201128000000015013,863,MMK,100,,,2|1743|201128000000015013|O9_HUB05|863|28112020165822|MMK100||
3365,28-nov-2020 16:58:24,2,1743,O9_HUB05,201128000000015014,863,MMK,100,,,2|1743|201128000000015014|O9_HUB05|863|28112020165824|MMK100||
3369,28-nov-2020 16:58:27,2,1743,O9_HUB05,201128000000015018,863,MMK,100,,,2|1743|201128000000015018|O9_HUB05|863|28112020165827|MMK100||
3374,28-nov-2020 16:58:28,2,1743,O9_HUB05,201128000000015023,863,MMK,100,,,2|1743|201128000000015023|O9_HUB05|863|28112020165828|MMK100||
3376,28-nov-2020 16:58:33,2,1743,O9_HUB05,201128000000015025,863,MMK,100,,,2|1743|201128000000015025|O9_HUB05|863|28112020165833|MMK100||
3377,28-nov-2020 16:58:36,2,1743,O9_HUB05,201128000000015026,863,MMK,100,,,2|1743|201128000000015026|O9_HUB05|863|28112020165836|MMK100||
3379,28-nov-2020 16:58:38,2,1743,O9_HUB05,201128000000015028,863,MMK,100,,,2|1743|201128000000015028|O9_HUB05|863|28112020165838|MMK100||
3380,28-nov-2020 16:58:42,2,1743,O9_HUB05,201128000000015029,863,MMK,100,,,2|1743|201128000000015029|O9_HUB05|863|28112020165842|MMK100||
3382,28-nov-2020 16:58:48,2,1743,O9_HUB05,201128000000015031,863,MMK,100,,,2|1743|201128000000015031|O9_HUB05|863|28112020165848|MMK100||
3386,28-nov-2020 16:58:48,2,1743,O9_HUB05,201128000000015035,863,MMK,100,,,2|1743|201128000000015035|O9_HUB05|863|28112020165848|MMK100||
3389,28-nov-2020 16:58:49,2,1743,O9_HUB05,201128000000015038,863,MMK,100,,,2|1743|201128000000015038|O9_HUB05|863|28112020165849|MMK100||
3391,28-nov-2020 16:58:51,2,1743,O9_HUB05,201128000000015040,863,MMK,100,,,2|1743|201128000000015040|O9_HUB05|863|28112020165851|MMK100||
3395,28-nov-2020 16:58:55,2,1743,O9_HUB05,201128000000015044,863,MMK,100,,,2|1743|201128000000015044|O9_HUB05|863|28112020165855|MMK100||
3398,28-nov-2020 16:59:04,2,1743,O9_HUB05,201128000000015047,863,MMK,100,,,2|1743|201128000000015047|O9_HUB05|863|28112020165904|MMK100||
3399,28-nov-2020 16:59:10,2,1743,O9_HUB05,201128000000015048,863,MMK,100,,,2|1743|201128000000015048|O9_HUB05|863|28112020165910|MMK100||
3401,28-nov-2020 16:59:14,2,1743,O9_HUB05,201128000000015050,863,MMK,100,,,2|1743|201128000000015050|O9_HUB05|863|28112020165914|MMK100||
3404,28-nov-2020 16:59:19,2,1743,O9_HUB05,201128000000015053,863,MMK,100,,,2|1743|201128000000015053|O9_HUB05|863|28112020165919|MMK100||
3407,28-nov-2020 16:59:20,2,1743,O9_HUB05,201128000000015056,863,MMK,100,,,2|1743|201128000000015056|O9_HUB05|863|28112020165920|MMK100||
3410,28-nov-2020 16:59:21,2,1743,O9_HUB05,201128000000015059,863,MMK,100,,,2|1743|201128000000015059|O9_HUB05|863|28112020165921|MMK100||
3411,28-nov-2020 16:59:21,2,1743,O9_HUB05,201128000000015060,863,MMK,100,,,2|1743|201128000000015060|O9_HUB05|863|28112020165921|MMK100||
3414,28-nov-2020 16:59:25,2,1743,O9_HUB05,201128000000015063,863,MMK,100,,,2|1743|201128000000015063|O9_HUB05|863|28112020165925|MMK100||
3416,28-nov-2020 16:59:26,2,1743,O9_HUB05,201128000000015065,863,MMK,100,,,2|1743|201128000000015065|O9_HUB05|863|28112020165926|MMK100||
3417,28-nov-2020 16:59:29,2,1743,O9_HUB05,201128000000015066,863,MMK,100,,,2|1743|201128000000015066|O9_HUB05|863|28112020165929|MMK100||
3420,28-nov-2020 16:59:32,2,1743,O9_HUB05,201128000000015069,863,MMK,100,,,2|1743|201128000000015069|O9_HUB05|863|28112020165932|MMK100||
3422,28-nov-2020 16:59:52,2,1743,O9_HUB05,201128000000015071,863,MMK,100,,,2|1743|201128000000015071|O9_HUB05|863|28112020165952|MMK100||
3431,28-nov-2020 16:59:54,2,1743,O9_HUB05,201128000000015080,863,MMK,100,,,2|1743|201128000000015080|O9_HUB05|863|28112020165954|MMK100||
3430,28-nov-2020 16:59:54,2,1743,O9_HUB05,201128000000015079,863,MMK,100,,,2|1743|201128000000015079|O9_HUB05|863|28112020165954|MMK100||
3435,28-nov-2020 16:59:58,2,1743,O9_HUB05,201128000000015084,863,MMK,100,,,2|1743|201128000000015084|O9_HUB05|863|28112020165958|MMK100||
3436,28-nov-2020 16:59:59,2,1743,O9_HUB05,201128000000015085,863,MMK,100,,,2|1743|201128000000015085|O9_HUB05|863|28112020165959|MMK100||
3437,28-nov-2020 17:00:02,2,1743,O9_HUB05,201128000000015086,863,MMK,100,,,2|1743|201128000000015086|O9_HUB05|863|28112020170002|MMK100||
3441,28-nov-2020 17:00:09,2,1743,O9_HUB05,201128000000015090,863,MMK,100,,,2|1743|201128000000015090|O9_HUB05|863|28112020170009|MMK100||
3442,28-nov-2020 17:00:23,2,1743,O9_HUB05,201128000000015091,863,MMK,100,,,2|1743|201128000000015091|O9_HUB05|863|28112020170023|MMK100||
3452,28-nov-2020 17:00:30,2,1743,O9_HUB05,201128000000015101,863,MMK,100,,,2|1743|201128000000015101|O9_HUB05|863|28112020170030|MMK100||
3453,28-nov-2020 17:00:31,2,1743,O9_HUB05,201128000000015102,863,MMK,100,,,2|1743|201128000000015102|O9_HUB05|863|28112020170031|MMK100||
3458,28-nov-2020 17:00:37,2,1743,O9_HUB05,201128000000015108,863,MMK,100,,,2|1743|201128000000015108|O9_HUB05|863|28112020170037|MMK100||
3459,28-nov-2020 17:00:37,2,1743,O9_HUB05,201128000000015107,863,MMK,100,,,2|1743|201128000000015107|O9_HUB05|863|28112020170037|MMK100||
3461,28-nov-2020 17:00:39,2,1743,O9_HUB05,201128000000015110,863,MMK,100,,,2|1743|201128000000015110|O9_HUB05|863|28112020170039|MMK100||
3462,28-nov-2020 17:00:48,2,1743,O9_HUB05,201128000000015111,863,MMK,100,,,2|1743|201128000000015111|O9_HUB05|863|28112020170048|MMK100||
3466,28-nov-2020 17:00:51,2,1743,O9_HUB05,201128000000015115,863,MMK,100,,,2|1743|201128000000015115|O9_HUB05|863|28112020170051|MMK100||
3470,28-nov-2020 17:00:54,2,1743,O9_HUB05,201128000000015119,863,MMK,100,,,2|1743|201128000000015119|O9_HUB05|863|28112020170054|MMK100||
3471,28-nov-2020 17:00:57,2,1743,O9_HUB05,201128000000015120,863,MMK,100,,,2|1743|201128000000015120|O9_HUB05|863|28112020170057|MMK100||
3473,28-nov-2020 17:01:02,2,1743,O9_HUB05,201128000000015122,863,MMK,100,,,2|1743|201128000000015122|O9_HUB05|863|28112020170102|MMK100||
3475,28-nov-2020 17:01:03,2,1743,O9_HUB05,201128000000015124,863,MMK,100,,,2|1743|201128000000015124|O9_HUB05|863|28112020170103|MMK100||
3480,28-nov-2020 17:01:07,2,1743,O9_HUB05,201128000000015129,863,MMK,100,,,2|1743|201128000000015129|O9_HUB05|863|28112020170107|MMK100||
3483,28-nov-2020 17:01:16,2,1743,O9_HUB05,201128000000015132,863,MMK,100,,,2|1743|201128000000015132|O9_HUB05|863|28112020170116|MMK100||
3484,28-nov-2020 17:01:18,2,1743,O9_HUB05,201128000000015133,863,MMK,100,,,2|1743|201128000000015133|O9_HUB05|863|28112020170118|MMK100||
3490,28-nov-2020 17:01:23,2,1743,O9_HUB05,201128000000015139,863,MMK,100,,,2|1743|201128000000015139|O9_HUB05|863|28112020170123|MMK100||
3491,28-nov-2020 17:01:25,2,1743,O9_HUB05,201128000000015140,863,MMK,100,,,2|1743|201128000000015140|O9_HUB05|863|28112020170125|MMK100||
3494,28-nov-2020 17:01:34,2,1743,O9_HUB05,201128000000015143,863,MMK,100,,,2|1743|201128000000015143|O9_HUB05|863|28112020170134|MMK100||
3497,28-nov-2020 17:01:40,2,1743,O9_HUB05,201128000000015146,863,MMK,100,,,2|1743|201128000000015146|O9_HUB05|863|28112020170140|MMK100||
3501,28-nov-2020 17:01:41,2,1743,O9_HUB05,201128000000015150,863,MMK,100,,,2|1743|201128000000015150|O9_HUB05|863|28112020170141|MMK100||
3499,28-nov-2020 17:01:41,2,1743,O9_HUB05,201128000000015148,863,MMK,100,,,2|1743|201128000000015148|O9_HUB05|863|28112020170141|MMK100||
3502,28-nov-2020 17:01:42,2,1743,O9_HUB05,201128000000015151,863,MMK,100,,,2|1743|201128000000015151|O9_HUB05|863|28112020170142|MMK100||
3503,28-nov-2020 17:01:46,2,1743,O9_HUB05,201128000000015152,863,MMK,100,,,2|1743|201128000000015152|O9_HUB05|863|28112020170146|MMK100||
3509,28-nov-2020 17:01:55,2,1743,O9_HUB05,201128000000015158,863,MMK,100,,,2|1743|201128000000015158|O9_HUB05|863|28112020170155|MMK100||
3512,28-nov-2020 17:01:59,2,1743,O9_HUB05,201128000000015161,863,MMK,100,,,2|1743|201128000000015161|O9_HUB05|863|28112020170159|MMK100||
3515,28-nov-2020 17:02:06,2,1743,O9_HUB05,201128000000015164,863,MMK,100,,,2|1743|201128000000015164|O9_HUB05|863|28112020170206|MMK100||
